epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,409.805,0.71816,0.56892,0.98489,0.93892,0.8621,0.92599,0.79677,0.59239,0.42454,0.86994,2.06287e-05,2.06287e-05,2.06287e-05
169,412.304,0.72123,0.58312,0.98245,0.93973,0.86071,0.9256,0.79833,0.59138,0.42347,0.86954,2.00396e-05,2.00396e-05,2.00396e-05
170,414.77,0.71387,0.57439,0.97826,0.94767,0.85579,0.9258,0.79795,0.59074,0.42319,0.86938,1.94506e-05,1.94506e-05,1.94506e-05
171,417.431,0.69284,0.56152,0.97081,0.93788,0.85996,0.92585,0.79929,0.59063,0.42394,0.86967,1.88615e-05,1.88615e-05,1.88615e-05
172,419.816,0.70478,0.56582,0.97023,0.93924,0.85772,0.92501,0.79752,0.59026,0.42473,0.86946,1.82725e-05,1.82725e-05,1.82725e-05
173,422.209,0.72121,0.58918,0.97418,0.94039,0.8568,0.92458,0.7974,0.5898,0.42492,0.86961,1.76834e-05,1.76834e-05,1.76834e-05
174,424.676,0.70602,0.56995,0.98573,0.93941,0.85813,0.92784,0.79904,0.5904,0.42502,0.8695,1.70944e-05,1.70944e-05,1.70944e-05
175,427.13,0.71668,0.56884,0.97703,0.9465,0.85664,0.92845,0.79859,0.58878,0.42304,0.86955,1.65053e-05,1.65053e-05,1.65053e-05
176,429.599,0.72147,0.58246,0.98124,0.94751,0.85393,0.92971,0.79883,0.5885,0.4228,0.8692,1.59163e-05,1.59163e-05,1.59163e-05
177,431.985,0.69988,0.56551,0.97021,0.94538,0.85597,0.92847,0.79754,0.58962,0.4225,0.869,1.53272e-05,1.53272e-05,1.53272e-05
178,434.414,0.7149,0.56856,0.97557,0.91167,0.87948,0.92892,0.7973,0.58869,0.42119,0.86892,1.47381e-05,1.47381e-05,1.47381e-05
179,436.892,0.73894,0.59723,0.95361,0.91627,0.87677,0.92688,0.79806,0.58972,0.42158,0.86849,1.41491e-05,1.41491e-05,1.41491e-05
180,439.317,0.7228,0.57064,0.97429,0.91685,0.87751,0.92668,0.79638,0.5903,0.42122,0.86843,1.356e-05,1.356e-05,1.356e-05
181,441.707,0.67901,0.55688,0.96732,0.91567,0.8793,0.92786,0.79693,0.59023,0.42138,0.8682,1.2971e-05,1.2971e-05,1.2971e-05
182,444.095,0.71966,0.56709,0.97348,0.91366,0.88103,0.92825,0.79624,0.58855,0.42075,0.86801,1.23819e-05,1.23819e-05,1.23819e-05
183,446.634,0.66979,0.5782,0.95903,0.91313,0.8797,0.92826,0.79834,0.58692,0.4204,0.86808,1.17929e-05,1.17929e-05,1.17929e-05
184,449.014,0.67558,0.54828,0.95292,0.91257,0.88281,0.92888,0.79871,0.58723,0.41991,0.86796,1.12038e-05,1.12038e-05,1.12038e-05
185,451.452,0.68334,0.56483,0.97315,0.91165,0.88351,0.92794,0.79851,0.58661,0.42043,0.86786,1.06148e-05,1.06148e-05,1.06148e-05
186,453.96,0.6896,0.54254,0.96315,0.91159,0.88402,0.92789,0.79872,0.58612,0.42,0.86758,1.00257e-05,1.00257e-05,1.00257e-05
187,456.362,0.72198,0.56806,0.96848,0.91139,0.88418,0.92779,0.79851,0.58703,0.42072,0.8677,9.4367e-06,9.4367e-06,9.4367e-06
188,458.733,0.72387,0.56418,0.95881,0.91216,0.88473,0.9282,0.79836,0.58498,0.41942,0.86708,8.84765e-06,8.84765e-06,8.84765e-06
189,461.315,0.71629,0.56829,0.97533,0.91365,0.88445,0.92859,0.79958,0.58538,0.41929,0.86726,8.2586e-06,8.2586e-06,8.2586e-06
190,463.726,0.7378,0.596,0.9724,0.9115,0.88482,0.9285,0.7989,0.58521,0.41861,0.86694,7.66955e-06,7.66955e-06,7.66955e-06
191,500.053,0.74761,0.63336,0.92875,0.90915,0.88368,0.92879,0.79526,0.59087,0.4237,0.86741,7.0805e-06,7.0805e-06,7.0805e-06
192,502.175,0.75979,0.63868,0.97313,0.90983,0.87765,0.92731,0.79324,0.5992,0.43124,0.86938,6.49145e-06,6.49145e-06,6.49145e-06
193,504.299,0.80177,0.66205,0.99761,0.92124,0.86557,0.92708,0.78751,0.60708,0.43796,0.8716,5.9024e-06,5.9024e-06,5.9024e-06
194,506.525,0.73278,0.60296,0.94105,0.91925,0.86658,0.92679,0.78574,0.61318,0.4433,0.87345,5.31335e-06,5.31335e-06,5.31335e-06
195,508.712,0.72537,0.57453,0.94527,0.91443,0.86542,0.92512,0.78442,0.61806,0.44922,0.87523,4.7243e-06,4.7243e-06,4.7243e-06
196,511.04,0.7624,0.62384,0.97614,0.91546,0.86059,0.92333,0.78337,0.62259,0.45246,0.87684,4.13525e-06,4.13525e-06,4.13525e-06
197,513.286,0.68925,0.54709,0.92832,0.92282,0.85816,0.92418,0.78381,0.62741,0.45623,0.87851,3.5462e-06,3.5462e-06,3.5462e-06
198,515.571,0.75615,0.60715,0.96587,0.92335,0.85654,0.92126,0.78203,0.62977,0.4589,0.87955,2.95715e-06,2.95715e-06,2.95715e-06
199,517.774,0.71239,0.59678,0.95073,0.91709,0.8549,0.92018,0.78395,0.63195,0.46106,0.88016,2.3681e-06,2.3681e-06,2.3681e-06
200,520.074,0.7183,0.58687,0.95427,0.92164,0.85152,0.91908,0.78356,0.63436,0.46333,0.88096,1.77905e-06,1.77905e-06,1.77905e-06
