epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,405.54,0.95761,0.8367,1.24031,0.88918,0.84435,0.90912,0.72543,0.81273,0.65943,1.11609,1.94506e-05,1.94506e-05,1.94506e-05
171,408.029,0.93651,0.8315,1.21276,0.89384,0.84012,0.90874,0.72532,0.8103,0.65991,1.11486,1.88615e-05,1.88615e-05,1.88615e-05
172,410.438,0.92927,0.82961,1.19693,0.89512,0.83845,0.90929,0.72643,0.80837,0.65905,1.114,1.82725e-05,1.82725e-05,1.82725e-05
173,412.766,0.98564,0.86505,1.23104,0.91051,0.8314,0.90931,0.72332,0.80897,0.65753,1.11416,1.76834e-05,1.76834e-05,1.76834e-05
174,415.266,0.9508,0.84194,1.22378,0.90848,0.82548,0.90626,0.72495,0.81043,0.65689,1.11562,1.70944e-05,1.70944e-05,1.70944e-05
175,417.602,0.96364,0.84497,1.20729,0.90521,0.82752,0.90612,0.72301,0.80942,0.65659,1.11539,1.65053e-05,1.65053e-05,1.65053e-05
176,419.898,0.95832,0.85359,1.21881,0.90347,0.82736,0.90682,0.72286,0.81077,0.65692,1.11561,1.59163e-05,1.59163e-05,1.59163e-05
177,422.141,0.94046,0.83482,1.20396,0.89832,0.83092,0.90664,0.72273,0.81018,0.65719,1.11526,1.53272e-05,1.53272e-05,1.53272e-05
178,424.507,0.94082,0.81925,1.20686,0.89369,0.83432,0.90721,0.723,0.80872,0.65549,1.11508,1.47381e-05,1.47381e-05,1.47381e-05
179,426.854,0.95576,0.83697,1.16636,0.91136,0.82275,0.90734,0.71884,0.8082,0.65549,1.11467,1.41491e-05,1.41491e-05,1.41491e-05
180,429.118,0.96513,0.82717,1.20639,0.89846,0.83876,0.91075,0.71768,0.80673,0.65683,1.11392,1.356e-05,1.356e-05,1.356e-05
181,431.338,0.89518,0.82213,1.18586,0.91605,0.82831,0.9062,0.71751,0.80633,0.65734,1.1135,1.2971e-05,1.2971e-05,1.2971e-05
182,433.621,0.95404,0.82915,1.2097,0.91824,0.82854,0.90956,0.71921,0.80486,0.65614,1.1121,1.23819e-05,1.23819e-05,1.23819e-05
183,436.045,0.91499,0.85288,1.18545,0.91811,0.83435,0.91035,0.72505,0.80316,0.65538,1.11174,1.17929e-05,1.17929e-05,1.17929e-05
184,438.353,0.91594,0.79395,1.17294,0.91147,0.83617,0.90935,0.72535,0.80185,0.65564,1.111,1.12038e-05,1.12038e-05,1.12038e-05
185,440.685,0.95734,0.85167,1.21862,0.91618,0.83447,0.91138,0.72339,0.80148,0.65675,1.11068,1.06148e-05,1.06148e-05,1.06148e-05
186,442.98,0.9096,0.8127,1.18375,0.91772,0.83497,0.91167,0.72194,0.80006,0.65597,1.10954,1.00257e-05,1.00257e-05,1.00257e-05
187,445.363,0.93708,0.8024,1.19985,0.91613,0.83237,0.91139,0.72244,0.79867,0.65545,1.10817,9.4367e-06,9.4367e-06,9.4367e-06
188,447.719,0.9667,0.82277,1.21696,0.91657,0.83401,0.91062,0.72262,0.79766,0.65335,1.10687,8.84765e-06,8.84765e-06,8.84765e-06
189,449.989,0.96592,0.83546,1.23123,0.91541,0.8356,0.91094,0.7242,0.79754,0.65311,1.10653,8.2586e-06,8.2586e-06,8.2586e-06
190,452.427,0.95056,0.82778,1.19032,0.91669,0.83476,0.90983,0.72584,0.79733,0.65372,1.1066,7.66955e-06,7.66955e-06,7.66955e-06
191,477.322,1.02393,0.90669,1.21548,0.89667,0.8454,0.90924,0.72022,0.80946,0.66224,1.1091,7.0805e-06,7.0805e-06,7.0805e-06
192,479.453,1.0462,0.98083,1.27441,0.90527,0.84182,0.90634,0.71778,0.82741,0.67351,1.11621,6.49145e-06,6.49145e-06,6.49145e-06
193,481.555,1.14127,0.96915,1.35282,0.90067,0.84178,0.90485,0.70993,0.84368,0.68398,1.12356,5.9024e-06,5.9024e-06,5.9024e-06
194,483.713,0.99484,0.87301,1.21019,0.89709,0.83737,0.90015,0.70451,0.85422,0.68989,1.12908,5.31335e-06,5.31335e-06,5.31335e-06
195,485.842,0.99923,0.8669,1.23537,0.89624,0.83653,0.89893,0.69728,0.8629,0.69523,1.13355,4.7243e-06,4.7243e-06,4.7243e-06
196,488.168,1.02936,0.89991,1.28202,0.89572,0.83626,0.89873,0.69619,0.86904,0.70185,1.13774,4.13525e-06,4.13525e-06,4.13525e-06
197,490.317,0.94659,0.83685,1.20395,0.89373,0.83456,0.89776,0.69266,0.87615,0.70564,1.14171,3.5462e-06,3.5462e-06,3.5462e-06
198,492.501,1.01918,0.86783,1.24042,0.89582,0.83349,0.89772,0.69266,0.88093,0.70847,1.14405,2.95715e-06,2.95715e-06,2.95715e-06
199,494.711,0.99384,0.89239,1.25987,0.89612,0.83483,0.89786,0.69128,0.88292,0.71226,1.1454,2.3681e-06,2.3681e-06,2.3681e-06
200,496.937,1.00878,0.88486,1.26086,0.89732,0.83559,0.89754,0.68968,0.88697,0.71505,1.14783,1.77905e-06,1.77905e-06,1.77905e-06
