epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
165,410.142,0.81148,0.65333,1.06453,0.92238,0.848,0.91511,0.77159,0.68046,0.51686,0.96254,2.23958e-05,2.23958e-05,2.23958e-05
166,412.626,0.81106,0.67357,1.08252,0.93125,0.84264,0.91483,0.76923,0.6799,0.51807,0.96262,2.18068e-05,2.18068e-05,2.18068e-05
167,415.016,0.82614,0.68413,1.07886,0.91635,0.85588,0.91502,0.76818,0.67927,0.5162,0.96157,2.12177e-05,2.12177e-05,2.12177e-05
168,417.425,0.80604,0.64375,1.08114,0.92214,0.8553,0.916,0.76922,0.67943,0.51558,0.96179,2.06287e-05,2.06287e-05,2.06287e-05
169,419.88,0.82787,0.68715,1.08517,0.92136,0.85429,0.91545,0.76702,0.67879,0.51261,0.96119,2.00396e-05,2.00396e-05,2.00396e-05
170,422.378,0.80429,0.65378,1.07364,0.91606,0.85794,0.91558,0.76881,0.67819,0.51219,0.96147,1.94506e-05,1.94506e-05,1.94506e-05
171,424.882,0.78701,0.65896,1.07904,0.92118,0.8572,0.91647,0.76962,0.67693,0.51204,0.96112,1.88615e-05,1.88615e-05,1.88615e-05
172,427.388,0.78938,0.6636,1.0663,0.92059,0.85703,0.91724,0.76931,0.67617,0.51341,0.96097,1.82725e-05,1.82725e-05,1.82725e-05
173,429.762,0.82232,0.68819,1.08008,0.92339,0.85485,0.91704,0.76984,0.67655,0.51193,0.96089,1.76834e-05,1.76834e-05,1.76834e-05
174,432.157,0.79211,0.64601,1.06126,0.91925,0.85617,0.91718,0.76967,0.67739,0.51226,0.96113,1.70944e-05,1.70944e-05,1.70944e-05
175,434.638,0.8102,0.66352,1.07123,0.91299,0.86106,0.91697,0.76923,0.67775,0.51118,0.96072,1.65053e-05,1.65053e-05,1.65053e-05
176,437.035,0.81547,0.67394,1.08327,0.91474,0.8604,0.91667,0.77061,0.67893,0.5106,0.96034,1.59163e-05,1.59163e-05,1.59163e-05
177,439.515,0.78133,0.65625,1.05662,0.91422,0.85913,0.91656,0.76973,0.67865,0.50986,0.96006,1.53272e-05,1.53272e-05,1.53272e-05
178,441.942,0.80922,0.65956,1.07406,0.91258,0.86034,0.9192,0.76917,0.67599,0.50857,0.95928,1.47381e-05,1.47381e-05,1.47381e-05
179,444.217,0.82515,0.66855,1.04014,0.91419,0.85938,0.91689,0.76897,0.67635,0.50818,0.95913,1.41491e-05,1.41491e-05,1.41491e-05
180,446.763,0.81845,0.64375,1.06881,0.91328,0.86008,0.91699,0.76972,0.67501,0.50995,0.95887,1.356e-05,1.356e-05,1.356e-05
181,449.154,0.76281,0.63834,1.05931,0.91353,0.86151,0.91712,0.76862,0.67479,0.51088,0.95882,1.2971e-05,1.2971e-05,1.2971e-05
182,451.703,0.80064,0.65237,1.06836,0.91512,0.85803,0.91668,0.77009,0.673,0.51183,0.95856,1.23819e-05,1.23819e-05,1.23819e-05
183,454.119,0.77585,0.67123,1.0531,0.91791,0.85998,0.91954,0.77173,0.67289,0.51145,0.95902,1.17929e-05,1.17929e-05,1.17929e-05
184,456.634,0.76342,0.62407,1.04047,0.9125,0.86008,0.91589,0.76988,0.67169,0.51252,0.95872,1.12038e-05,1.12038e-05,1.12038e-05
185,459.141,0.78094,0.66118,1.06808,0.91455,0.86327,0.91769,0.77128,0.67122,0.51301,0.95869,1.06148e-05,1.06148e-05,1.06148e-05
186,461.755,0.77324,0.63079,1.05659,0.9138,0.86428,0.91736,0.77235,0.6692,0.51239,0.95805,1.00257e-05,1.00257e-05,1.00257e-05
187,464.069,0.79757,0.64798,1.06625,0.91063,0.8638,0.91685,0.77145,0.66881,0.51069,0.95774,9.4367e-06,9.4367e-06,9.4367e-06
188,466.492,0.82142,0.65889,1.06638,0.91773,0.85692,0.91653,0.76853,0.66886,0.50859,0.95766,8.84765e-06,8.84765e-06,8.84765e-06
189,468.938,0.81993,0.66574,1.07795,0.91776,0.86035,0.91716,0.76994,0.6682,0.50995,0.95749,8.2586e-06,8.2586e-06,8.2586e-06
190,471.35,0.80618,0.67026,1.06559,0.92159,0.85631,0.91716,0.7682,0.66887,0.51049,0.95776,7.66955e-06,7.66955e-06,7.66955e-06
191,505.938,0.86073,0.73351,1.04692,0.93007,0.84482,0.91699,0.76856,0.67709,0.51518,0.95922,7.0805e-06,7.0805e-06,7.0805e-06
192,508.139,0.8672,0.74897,1.08147,0.9281,0.84361,0.9168,0.762,0.6866,0.52508,0.96346,6.49145e-06,6.49145e-06,6.49145e-06
193,510.304,0.93039,0.75898,1.12436,0.91561,0.85398,0.91416,0.75816,0.69576,0.53437,0.96754,5.9024e-06,5.9024e-06,5.9024e-06
194,512.45,0.83132,0.68045,1.0394,0.91509,0.85363,0.91319,0.75556,0.70384,0.53931,0.97069,5.31335e-06,5.31335e-06,5.31335e-06
195,514.606,0.82861,0.66201,1.05207,0.90762,0.85555,0.91196,0.75103,0.71011,0.54313,0.97391,4.7243e-06,4.7243e-06,4.7243e-06
196,516.793,0.85769,0.71728,1.0887,0.90646,0.85462,0.9116,0.74832,0.7132,0.54505,0.97557,4.13525e-06,4.13525e-06,4.13525e-06
197,519.062,0.79445,0.64616,1.03755,0.90773,0.8513,0.91325,0.74718,0.71975,0.54841,0.97804,3.5462e-06,3.5462e-06,3.5462e-06
198,521.252,0.86355,0.68833,1.07093,0.90545,0.85204,0.91233,0.74747,0.72243,0.55,0.97927,2.95715e-06,2.95715e-06,2.95715e-06
199,523.605,0.82255,0.68433,1.07547,0.90478,0.85132,0.91215,0.74853,0.72409,0.55081,0.98051,2.3681e-06,2.3681e-06,2.3681e-06
200,525.827,0.82914,0.67774,1.05941,0.90312,0.85179,0.91153,0.74836,0.72724,0.5528,0.98186,1.77905e-06,1.77905e-06,1.77905e-06
